name_clean,geometry
,"LINESTRING (32.0204014 36.5541594, 32.0199843 36.5541886, 32.0195827 36.5545223, 32.0194105 36.5545483, 32.0192276 36.5545773, 32.0186693 36.5545983, 32.0183514 36.5544229, 32.0182815 36.5546186, 32.0170069 36.5547319, 32.0167091 36.554352, 32.0164058 36.5541228, 32.0161663 36.5537155, 32.0157989 36.5532867, 32.0156192 36.5529722, 32.0150237 36.5527136, 32.0144926 36.5523904, 32.0140206 36.5522224, 32.0137993 36.5521602)"
,"LINESTRING (32.0357979 36.5566838, 32.0325685 36.5571967, 32.0323325 36.5574121, 32.0323057 36.5575111, 32.0323969 36.557662, 32.0327269 36.5579265, 32.0325819 36.5580296, 32.0325451 36.5589207, 32.0324927 36.5589876, 32.0321035 36.5588337, 32.0295589 36.5591582, 32.0284211 36.5592341, 32.0285065 36.5594249, 32.0283773 36.5595761, 32.0272157 36.5596098, 32.0268546 36.5592277, 32.0267729 36.5594092, 32.0267456 36.5595281, 32.0265282 36.5596188, 32.026392 36.5597959, 32.0256984 36.5600234, 32.0255401 36.5600074, 32.0252901 36.5605023, 32.0251904 36.5605476, 32.0250416 36.5615502, 32.0246994 36.5621924, 32.0247305 36.5622613, 32.0244458 36.5625326, 32.0244198 36.562611, 32.0248237 36.5630616, 32.024239 36.5632233, 32.0242235 36.5633417, 32.02376 36.5633923)"
,"LINESTRING (32.0489104 36.578263, 32.0486525 36.578707, 32.0476991 36.580105, 32.047522 36.5809738, 32.0483039 36.5810228, 32.0494008 36.5820323, 32.0511385 36.5820521, 32.0523093 36.5817849, 32.0530611 36.581013, 32.0527406 36.5807952, 32.0518656 36.5803895, 32.0517177 36.580528, 32.0517424 36.5799441, 32.0515945 36.5796571, 32.0523956 36.5799936, 32.0524325 36.5796076, 32.0525065 36.5794889, 32.0528269 36.5793503, 32.0528392 36.5794295, 32.0532706 36.5798748, 32.0548481 36.57842, 32.0544907 36.5776481, 32.0543305 36.5775788, 32.055378 36.5773907, 32.0561175 36.5775194, 32.0567214 36.5777074, 32.0582865 36.5786575, 32.0585823 36.5786773, 32.0588165 36.578519, 32.0588781 36.5781132, 32.0587425 36.5777569, 32.0588411 36.5773512, 32.0589644 36.577272, 32.0596299 36.5772423, 32.0597531 36.5772819, 32.0605419 36.5772324, 32.0597778 36.5762922, 32.0596915 36.5762328, 32.0596175 36.5755796, 32.0592108 36.5749857, 32.0588658 36.5747482, 32.0587795 36.574481, 32.0588658 36.5740752, 32.0588781 36.5736991, 32.0587179 36.573323, 32.0582249 36.5729568, 32.0579538 36.5724817, 32.059938 36.5691461, 32.0608007 36.568968, 32.0609244 36.5686545, 32.0613229 36.568616, 32.0630228 36.5676683, 32.0630929 36.5678375, 32.0643754 36.5674278, 32.064581 36.5682081, 32.0647456 36.5683874, 32.0648411 36.5683744, 32.0651523 36.568565, 32.0657862 36.5685276, 32.0674961 36.5673645, 32.0677428 36.5675149, 32.0686447 36.5673764, 32.0686408 36.5671889, 32.0685142 36.5671368, 32.0686013 36.5670559, 32.0682672 36.566512, 32.0680471 36.5661597, 32.067718 36.5663252, 32.0671696 36.5664821, 32.0670728 36.5664067, 32.0675895 36.5659477, 32.06769 36.5657044, 32.0680427 36.5658339, 32.0686086 36.565563, 32.0693416 36.5653984, 32.0695194 36.5657513, 32.0693684 36.5659623, 32.0692359 36.5660198, 32.0692875 36.5660765, 32.0690744 36.5667263, 32.0696277 36.5671962, 32.0696807 36.5673257, 32.0700113 36.5673328, 32.070198 36.5674227, 32.0702496 36.5677171, 32.0704175 36.567687, 32.0708562 36.5679998, 32.0708352 36.5681509, 32.0712518 36.5677149, 32.0696722 36.566574, 32.0696909 36.5664396, 32.0699395 36.5662528, 32.070128 36.5662152, 32.0702118 36.566311, 32.0704415 36.5663149, 32.0704178 36.5662109, 32.0705359 36.5661446, 32.0703133 36.5656423, 32.0703782 36.5653685, 32.070562 36.5650757, 32.0710393 36.5648694, 32.0711553 36.5645023, 32.0715984 36.5645197, 32.0715773 36.5641923, 32.0716508 36.5638601, 32.0719286 36.5637064, 32.072122 36.5632494, 32.0719305 36.5631644, 32.071745 36.5627848, 32.0718507 36.5624888, 32.0716897 36.5622493, 32.0713456 36.5620049, 32.0713518 36.5617197, 32.0717857 36.561629, 32.0715725 36.5614987, 32.0710371 36.5611245, 32.0711081 36.5609845, 32.0702516 36.5595398, 32.0696623 36.5586206, 32.0692733 36.5582045, 32.0689984 36.5572916, 32.0691048 36.5572307, 32.0690396 36.5569075, 32.0690635 36.5564084, 32.0694574 36.5560777, 32.0692066 36.5555632, 32.0681285 36.555058, 32.0678264 36.5547309, 32.0677282 36.5545858, 32.0678125 36.5538811, 32.0683001 36.5538978, 32.0683637 36.553816, 32.0682795 36.5535275, 32.0684162 36.5532774, 32.0686749 36.5532038, 32.0688627 36.5532586, 32.0689133 36.553215, 32.0689833 36.5532754, 32.0691236 36.5532823, 32.0692425 36.5531552, 32.0695041 36.553069, 32.0697485 36.5529776, 32.0698521 36.5527724, 32.0698839 36.5525141, 32.0693825 36.5524856, 32.0689204 36.5520357, 32.0688593 36.5519254, 32.0689511 36.5517128, 32.0693845 36.5514245, 32.0694308 36.5513272, 32.0693516 36.5512254, 32.0690437 36.5511804, 32.0687242 36.5511558)"
,"LINESTRING (31.998852 36.5542282, 31.9988185 36.5540689, 31.9987371 36.553452, 31.9986663 36.5531307, 31.9984327 36.5522039, 31.9982119 36.5513677)"
,"LINESTRING (31.9977212 36.5571878, 31.9977 36.5569689, 31.9979831 36.5564429, 31.9981353 36.5561814, 31.9986629 36.555355)"
,"LINESTRING (31.9987547 36.5570797, 31.9977212 36.5571878)"
,"LINESTRING (31.9880955 36.5568357, 31.9870379 36.5567803, 31.9825551 36.5565339, 31.9796587 36.5563864)"
,"LINESTRING (31.9880955 36.5568357, 31.9889644 36.5568874, 31.9916432 36.5570717, 31.9929264 36.5571438, 31.9955879 36.557238, 31.9964941 36.5572641, 31.9977212 36.5571878)"
,"LINESTRING (31.9792537 36.5486051, 31.9800968 36.5494032, 31.9803859 36.5492957, 31.980931 36.5498688, 31.9811962 36.5504278, 31.9813179 36.5507857, 31.9814113 36.5510033, 31.9826629 36.5510934, 31.9844468 36.5502605, 31.9862681 36.5512134, 31.9873048 36.5512059, 31.9883603 36.5510708, 31.9892875 36.5520636, 31.9903597 36.5532516, 31.9919618 36.5540073)"
,"LINESTRING (31.9937899 36.552596, 31.9931628 36.5528456, 31.9928356 36.553074, 31.9924816 36.5534252, 31.9919618 36.5540073)"
,"LINESTRING (32.041778 36.5494844, 32.0420312 36.5495149, 32.0422475 36.549491, 32.0427746 36.5496261, 32.0433571 36.5495427, 32.0436268 36.5495166, 32.0438964 36.5494706, 32.0443439 36.5495119, 32.0447547 36.5497563, 32.0451411 36.5501042, 32.0456469 36.5505692, 32.0459723 36.5507069, 32.0458312 36.551014, 32.0456946 36.5510793, 32.0455808 36.5512825, 32.0456562 36.5513423, 32.0458754 36.5513175, 32.0469133 36.5516421, 32.0471347 36.5518578, 32.0473134 36.5520039, 32.0471515 36.5521969, 32.0468763 36.5523353, 32.046753 36.5523285, 32.0464998 36.5523823, 32.0465234 36.5525644, 32.0464933 36.5528068, 32.0471975 36.5531527, 32.0474592 36.553179, 32.0475888 36.5532621, 32.0475937 36.5532683, 32.0478643 36.5536116, 32.0484114 36.5540006, 32.0486336 36.5541357, 32.0488126 36.5543918, 32.0489188 36.5545764, 32.0488802 36.5547446, 32.0490267 36.5550733, 32.0489441 36.5551824, 32.0492562 36.5553901, 32.049357 36.5551613, 32.0497705 36.5545943, 32.049909 36.5543035, 32.0500611 36.5538988, 32.0503153 36.5537388, 32.0505609 36.5537606, 32.0508982 36.5538238, 32.0511856 36.5537191, 32.0518701 36.5542135, 32.0523634 36.5544877, 32.0530038 36.5544989, 32.0540188 36.5544229, 32.0545205 36.5548794, 32.0547609 36.5550388, 32.0544542 36.5554285, 32.0541636 36.5559221, 32.0539985 36.55608, 32.0542207 36.5565929, 32.0549292 36.5566014, 32.0553062 36.5565063, 32.0553549 36.5562776, 32.0562234 36.5570294, 32.0563892 36.5575908, 32.0564585 36.5577866, 32.0568174 36.5578578, 32.0569516 36.5580962, 32.0570283 36.5583933, 32.0571587 36.5592961, 32.0573603 36.559939, 32.0581534 36.5604491, 32.0581468 36.5608137, 32.0581117 36.5614827, 32.0581588 36.5619087, 32.0583122 36.5621718, 32.0586868 36.5623801, 32.058939 36.5626762, 32.0592574 36.5633728, 32.0593322 36.5641177, 32.0593809 36.564775, 32.0596659 36.5652138, 32.060062 36.5656395, 32.0602113 36.5659273, 32.0603383 36.5665029, 32.0605858 36.5671142, 32.0604153 36.5673863, 32.0600731 36.5677533, 32.0600083 36.5680159, 32.0600128 36.5684149, 32.0598054 36.5690467, 32.0578429 36.5723431, 32.0570295 36.5726499, 32.056709 36.5730953, 32.0540347 36.5742434, 32.0538991 36.5746591, 32.0533938 36.57458, 32.0529009 36.5750055, 32.0512741 36.5756291, 32.0502265 36.5758567, 32.0489104 36.578263)"
,"LINESTRING (32.0011522 36.5689327, 32.0006544 36.5680231, 32.0001338 36.5678536, 31.999613 36.5671936, 31.9985288 36.5658622, 31.9984855 36.5652736, 31.9976668 36.5642619, 31.9974636 36.5643358, 31.9972993 36.5642426, 31.9971469 36.5637892, 31.9973686 36.5634743, 31.9971132 36.5626834, 31.9974758 36.5625869, 31.9973876 36.5616954, 31.9972805 36.5614517, 31.9973516 36.5612652, 31.9969231 36.5600462, 31.9969051 36.5597402, 31.9970155 36.5598256, 31.9978309 36.5598146, 31.9981282 36.5595928, 31.9982698 36.5594166, 31.998199 36.5590925, 31.9979017 36.5587513, 31.9977602 36.5584614, 31.9979159 36.5580293, 31.9986237 36.5574436, 31.9987547 36.5570797)"
,"LINESTRING (32.0097301 36.5531589, 32.010871 36.5529201, 32.0130007 36.5524604, 32.0137993 36.5521602)"
,"LINESTRING (32.0064303 36.5603531, 32.0044594 36.5615793, 32.0021518 36.5616362, 32.0015714 36.5619091, 32.0012316 36.5626027, 32.00126 36.5631144, 32.0015148 36.5634441, 32.0013732 36.5638762, 32.0013591 36.5642514, 32.0016705 36.5649109, 32.0015856 36.5664232, 32.0015425 36.5664689, 32.0012741 36.5675716, 32.0010989 36.5678533, 32.0012468 36.5682195, 32.0011522 36.5689327)"
,"LINESTRING (32.0097301 36.5531589, 32.009839 36.55346, 32.0097399 36.5536306, 32.0094001 36.5537443, 32.0095983 36.5551431, 32.0100089 36.5554274, 32.0100089 36.5556434, 32.0092444 36.555507, 32.0093063 36.556502, 32.0094001 36.5580087, 32.0095275 36.5581338, 32.0096408 36.5585773, 32.0097823 36.5586569, 32.00722 36.5596348, 32.0064303 36.5603531)"
,"LINESTRING (32.02376 36.5633923, 32.0228791 36.5608101, 32.0226624 36.560367, 32.0225929 36.5601773, 32.0219115 36.5584748, 32.0216414 36.5582395, 32.02154 36.5581418, 32.020449 36.5566666, 32.0203081 36.556372, 32.0201333 36.5563235, 32.0200276 36.5562925, 32.0199536 36.556202, 32.0205295 36.5551512, 32.0204014 36.5541594)"
,"LINESTRING (32.0064303 36.5603531, 32.0062832 36.5610218, 32.0063941 36.5617345, 32.0067761 36.5625166, 32.0073923 36.5628135, 32.0071089 36.5634273, 32.0081071 36.5636747, 32.007836 36.5638331, 32.0074663 36.5644369, 32.0075156 36.5652189, 32.0072691 36.5658128, 32.0070226 36.5660306, 32.0069363 36.5661791, 32.0064187 36.5665354, 32.0063571 36.5673174, 32.0063325 36.5679014, 32.0064434 36.5685645, 32.006431 36.568911, 32.0068624 36.5691584, 32.0074047 36.5692178, 32.008785 36.5686833, 32.0088466 36.5684854, 32.0101037 36.5679509, 32.0102392 36.5676935, 32.0105227 36.5674362, 32.0122077 36.5676219, 32.0136654 36.5677826, 32.0147129 36.5677133, 32.015551 36.5672184, 32.016352 36.5677826, 32.0175844 36.5678024, 32.0180897 36.5680201, 32.0183485 36.5682478, 32.0187306 36.5682577, 32.020838 36.5661692, 32.020875 36.5659514, 32.0218733 36.5653575, 32.0218979 36.5652189, 32.0221814 36.5651001, 32.022662 36.5640212, 32.0230317 36.5639123, 32.02376 36.5633923)"
,"LINESTRING (32.041778 36.5494844, 32.0418181 36.5503198, 32.0418359 36.5510319, 32.0417424 36.5513328, 32.0416966 36.5516071, 32.0415901 36.5520305, 32.0414032 36.5520232, 32.0411488 36.5520157, 32.0407141 36.5521648, 32.0403856 36.5522705, 32.0402873 36.5523146, 32.0406033 36.5526285, 32.0400653 36.552852, 32.0398212 36.5529534, 32.0382173 36.5551843, 32.037801 36.5550386, 32.0370853 36.5548482, 32.0357979 36.5566838)"
,"LINESTRING (32.0489104 36.578263, 32.0481721 36.578631, 32.0476571 36.5787172, 32.0475713 36.5755121, 32.0508114 36.574323, 32.0506612 36.5728755, 32.0523135 36.5714624, 32.0513479 36.5689464, 32.0494167 36.5671885, 32.0490948 36.567447, 32.0475069 36.5664992, 32.0472924 36.565603, 32.0435373 36.5638451, 32.0429365 36.5629489, 32.0446531 36.562811, 32.0451466 36.5625352, 32.0449964 36.5622422, 32.0442454 36.5622595, 32.0429794 36.5616562, 32.0430652 36.5603808, 32.0424 36.5600016, 32.041134 36.5595708, 32.0395247 36.5598121, 32.0378081 36.5586917, 32.0357979 36.5566838)"
,"LINESTRING (32.054269 36.5209623, 32.0544494 36.5213296, 32.0546527 36.5222771, 32.0550295 36.523033, 32.0559115 36.5247298, 32.0575202 36.5262802, 32.0587523 36.5269957, 32.0589907 36.527105, 32.0597793 36.5274025, 32.0604606 36.527562, 32.0608016 36.527526, 32.0611518 36.5274891, 32.0615817 36.5273507, 32.0625581 36.5271912, 32.0637543 36.5269412, 32.0662516 36.5276117, 32.0656152 36.5304877, 32.0654187 36.5311955, 32.066026 36.5313799, 32.0663852 36.531624, 32.0670455 36.532193, 32.0669044 36.5329537, 32.0668619 36.5331812, 32.0695345 36.5363386)"
,"LINESTRING (32.0676609 36.5360666, 32.0675488 36.5355263, 32.0671939 36.5346708, 32.0669697 36.5346258, 32.0664093 36.534956, 32.0665027 36.5351361, 32.0662412 36.5351511, 32.0662412 36.5353762, 32.0660918 36.5353162, 32.0654566 36.5351211, 32.0652138 36.5354813, 32.0648138 36.5359343, 32.063281 36.5355873, 32.0620125 36.5350491, 32.0605806 36.535035, 32.0596719 36.5347712, 32.0596291 36.5346834, 32.0588888 36.5352921, 32.0578595 36.534916, 32.056627 36.5353107, 32.0560071 36.5348778, 32.0552753 36.5345835, 32.0538623 36.5342185, 32.0528339 36.5339709, 32.0518656 36.5338266, 32.0513754 36.5338001, 32.0509413 36.5336214, 32.0502574 36.5335427, 32.049935 36.5332563, 32.0489663 36.5331716, 32.0490214 36.5328257, 32.0481167 36.5327852, 32.0481506 36.532455, 32.0476051 36.5324504, 32.0475583 36.5327637, 32.0464836 36.5323166, 32.0464811 36.5322347, 32.0462415 36.5322319, 32.0457698 36.531695, 32.0456672 36.5316884, 32.0448167 36.5314685, 32.044303 36.5309424, 32.04386 36.5304955, 32.0435499 36.5306621, 32.0429057 36.5299913, 32.0423273 36.5300099, 32.0419749 36.5297038)"
,"LINESTRING (32.0695345 36.5363386, 32.0690466 36.536773)"
,"LINESTRING (32.0017206 36.5433034, 32.0018512 36.543246, 32.0022171 36.5425601, 32.0023472 36.5426221, 32.0026481 36.5420734, 32.0032957 36.5415267)"
,"LINESTRING (32.0227115 36.5453347, 32.0227521 36.5469283, 32.0227096 36.5470306, 32.0225256 36.5471899, 32.0224265 36.5473491, 32.0223132 36.5475083, 32.022299 36.5476107, 32.0221433 36.5479064, 32.0219593 36.5481566, 32.021931 36.5484295, 32.021931 36.5486342, 32.0219876 36.5488048, 32.0220725 36.5489754, 32.0211523 36.5512613, 32.0213371 36.5523711, 32.0204014 36.5541594)"
,"LINESTRING (32.0693318 36.5464811, 32.0691521 36.5461724, 32.0691658 36.5458699, 32.0698995 36.5452476, 32.0700016 36.5450664, 32.071387 36.5441303, 32.0711758 36.544044, 32.0720185 36.5415898, 32.0724397 36.541431, 32.0728832 36.5410486, 32.0731856 36.5406246, 32.0730562 36.5403341, 32.0725134 36.5402772, 32.0725666 36.5397874, 32.0724864 36.5395557, 32.0722843 36.5392128, 32.0719949 36.5389549, 32.0716508 36.5387983, 32.0713663 36.5386978, 32.0715201 36.5381229, 32.0708513 36.5375908, 32.0704951 36.5366446, 32.0695345 36.5363386)"
,"LINESTRING (32.0687242 36.5511558, 32.0683825 36.5514224, 32.0683958 36.551599, 32.0682143 36.5518012, 32.0681182 36.5517336, 32.0681094 36.5515396, 32.0679556 36.5514177, 32.0678298 36.551367, 32.0676635 36.5514221, 32.0674985 36.5515162, 32.0665752 36.5523389, 32.0665298 36.5519911, 32.0661402 36.5518658, 32.0657537 36.5518566, 32.0658037 36.5520947, 32.0656937 36.5523777, 32.0656263 36.5525433, 32.064937 36.5521395, 32.0652428 36.5518511, 32.065081 36.5516398, 32.0644995 36.5513966, 32.064299 36.5513146, 32.0642713 36.5511735, 32.0644627 36.5511459, 32.0647423 36.5507891, 32.065331 36.5502145, 32.06549 36.550015, 32.0655594 36.5498328, 32.0657772 36.5495322, 32.0657221 36.5492604, 32.0659535 36.5491705, 32.0661075 36.5490764, 32.0660034 36.5489994, 32.0644236 36.5491024, 32.0631966 36.5492389, 32.0632872 36.5491109, 32.0632681 36.5489056, 32.0633017 36.5487407, 32.0631382 36.548652, 32.062919 36.5486977, 32.0628971 36.5488241, 32.0622011 36.5488588, 32.0620882 36.5485473, 32.0621127 36.5482176, 32.0625275 36.5483613, 32.0629317 36.5482601, 32.0631913 36.5481864, 32.0635332 36.5480839, 32.0638514 36.5480144, 32.0651992 36.5475154, 32.065295 36.547382, 32.0654549 36.5472032, 32.0655282 36.5470607, 32.0657354 36.5470339, 32.0660342 36.5469822, 32.0662384 36.5470295, 32.0670282 36.5467947, 32.0677285 36.5468832, 32.0676977 36.5467406, 32.0693318 36.5464811)"
,"LINESTRING (32.0687242 36.5511558, 32.0689087 36.5506972, 32.0690955 36.5505321, 32.0692076 36.550217, 32.0692636 36.5500969, 32.0694131 36.5499619, 32.0696372 36.5497668, 32.069712 36.5496017, 32.069824 36.5493916, 32.0699735 36.5492115, 32.0700108 36.5490465, 32.0699922 36.5488814, 32.0701042 36.5487313, 32.0701042 36.5485663, 32.0699735 36.5484912, 32.0698614 36.5484162, 32.0697493 36.5482661, 32.0696372 36.548071, 32.0695252 36.547861, 32.0695252 36.5476509, 32.0695999 36.5474408, 32.0695812 36.5472457, 32.0694504 36.5468855, 32.0693318 36.5464811)"
,"LINESTRING (32.0676609 36.5360666, 32.0677774 36.5361448, 32.0679064 36.5362132, 32.0685605 36.5365532, 32.0690466 36.536773)"
,"LINESTRING (32.0690466 36.536773, 32.0689908 36.5368348, 32.0689696 36.5370055, 32.0688988 36.5371135, 32.0688775 36.5371988, 32.0689483 36.5373239, 32.0686793 36.5374149, 32.0685449 36.5375969, 32.068375 36.5377164, 32.0681768 36.5379438, 32.0680918 36.5383533, 32.0686652 36.5384443, 32.0686369 36.5386889, 32.0686298 36.5387514, 32.0686086 36.5388424, 32.0685802 36.5389277, 32.0673698 36.5393031, 32.0674335 36.5397694, 32.0673628 36.539832, 32.0672778 36.5398832, 32.0671221 36.5399287, 32.0669593 36.5399571, 32.0668036 36.5399855, 32.0665841 36.5400026, 32.0664496 36.5400253, 32.0662939 36.5400595, 32.0661665 36.5400936, 32.0659542 36.5401675, 32.0662444 36.5392633, 32.0660462 36.5392178, 32.066754 36.5371476, 32.0672141 36.5368917, 32.0676609 36.5360666)"
saray mahallesi,"POLYGON ((31.9792537 36.5486051, 31.9800968 36.5494032, 31.9803859 36.5492957, 31.980931 36.5498688, 31.9811962 36.5504278, 31.9813179 36.5507857, 31.9814113 36.5510033, 31.9826629 36.5510934, 31.9844468 36.5502605, 31.9862681 36.5512134, 31.9873048 36.5512059, 31.9883603 36.5510708, 31.9892875 36.5520636, 31.9903597 36.5532516, 31.9919618 36.5540073, 31.9924816 36.5534252, 31.9928356 36.553074, 31.9931628 36.5528456, 31.9937899 36.552596, 31.9941579 36.5524513, 31.9944637 36.5522725, 31.994799 36.5520161, 31.9949143 36.5518933, 31.9950055 36.551764, 31.9951772 36.5512619, 31.9953301 36.5507599, 31.9953301 36.5506026, 31.9952013 36.55026, 31.9950028 36.5496933, 31.9947212 36.5491396, 31.9944637 36.548575, 31.9944476 36.5484156, 31.9944691 36.5483401, 31.9945898 36.5480773, 31.9947883 36.5474071, 31.9948607 36.547211, 31.9950189 36.5467499, 31.9951799 36.5463189, 31.9952469 36.5458664, 31.9954641 36.5445338, 31.9954938 36.5444208, 31.9954903 36.5443854, 31.9956172 36.5431008, 31.9956667 36.5426829, 31.9957033 36.5426008, 31.9954543 36.542734, 31.9948562 36.542862, 31.9942298 36.5429899, 31.9934653 36.5431463, 31.9920143 36.5433909, 31.9909214 36.5436233, 31.9905861 36.5437009, 31.9903394 36.5437289, 31.9901597 36.5437267, 31.9895159 36.543619, 31.9885396 36.5434617, 31.9883438 36.5433755, 31.9884323 36.5430285, 31.988494 36.5429251, 31.9887864 36.5421579, 31.9888561 36.5415739, 31.9889124 36.5412701, 31.9885991 36.5410699, 31.9883616 36.5413675, 31.9881146 36.5416061, 31.9875697 36.5419596, 31.9872592 36.5421462, 31.9868667 36.5424124, 31.986504 36.5426738, 31.9861851 36.54293, 31.9857792 36.5432361, 31.9853169 36.5436307, 31.9849378 36.5439731, 31.9845852 36.5442573, 31.9844061 36.5443939, 31.9843136 36.5445145, 31.9839238 36.5447775, 31.9836371 36.5450058, 31.9833176 36.5452947, 31.9829979 36.5455389, 31.9825785 36.5458681, 31.9820642 36.5463253, 31.9818033 36.5465099, 31.981465 36.5467705, 31.9809171 36.5472324, 31.9804553 36.5476321, 31.9799365 36.548078, 31.9792537 36.5486051))"
çarşı mahallesi,"POLYGON ((31.9881976 36.5332564, 31.9878206 36.5332892, 31.987532 36.5335137, 31.9873905 36.5336978, 31.9873988 36.5339652, 31.9873705 36.5343008, 31.9873351 36.5344998, 31.9872148 36.5346136, 31.9873776 36.5348525, 31.9873593 36.5348652, 31.987515 36.5352462, 31.9876141 36.535468, 31.9879706 36.5356409, 31.9876223 36.5356989, 31.9877747 36.5360913, 31.9881262 36.5361748, 31.9883617 36.5362271, 31.9885521 36.5363036, 31.9884462 36.5365029, 31.9886005 36.5365005, 31.9885112 36.5365938, 31.9885064 36.5367118, 31.9884052 36.5367738, 31.9884124 36.5368901, 31.9887454 36.536865, 31.989024 36.5369517, 31.989119 36.5371093, 31.9890854 36.5374001, 31.9888346 36.537589, 31.9886087 36.5377513, 31.988475 36.5380234, 31.9886353 36.5382438, 31.988698 36.5384474, 31.9886005 36.5388428, 31.9886774 36.5394511, 31.9885122 36.5396016, 31.9886453 36.5396273, 31.9885516 36.5398601, 31.9884789 36.5399324, 31.9883887 36.5400247, 31.9883334 36.5401142, 31.9883431 36.540182, 31.9886076 36.5402765, 31.9885584 36.5403529, 31.9885262 36.540396, 31.9885477 36.5404326, 31.9885584 36.5404564, 31.9885298 36.5404942, 31.9885289 36.5405361, 31.9885486 36.5405696, 31.988537 36.5406029, 31.9885459 36.5406386, 31.9885691 36.5406869, 31.988554 36.5407334, 31.988537 36.5407818, 31.9885567 36.5408497, 31.9885665 36.5409067, 31.9886456 36.5409154, 31.9886845 36.5409348, 31.9886506 36.5409963, 31.9886304 36.5410372, 31.9885991 36.5410699, 31.9889124 36.5412701, 31.9888561 36.5415739, 31.9887864 36.5421579, 31.988494 36.5429251, 31.9884323 36.5430285, 31.9883438 36.5433755, 31.9885396 36.5434617, 31.9895159 36.543619, 31.9901597 36.5437267, 31.9903394 36.5437289, 31.9905861 36.5437009, 31.9909214 36.5436233, 31.9920143 36.5433909, 31.9934653 36.5431463, 31.9942298 36.5429899, 31.9948562 36.542862, 31.9954543 36.542734, 31.9957033 36.5426008, 31.9961525 36.542382, 31.9964879 36.5422023, 31.9966668 36.5421099, 31.9972441 36.541812, 31.9977129 36.5415812, 31.9979169 36.5413776, 31.998173 36.5412992, 31.9983641 36.5412208, 31.9986406 36.5412584, 31.9991772 36.5416209, 32.0006966 36.5426413, 32.0009776 36.5428076, 32.0015747 36.5431636, 32.0017206 36.5433034, 32.0018512 36.543246, 32.0022171 36.5425601, 32.0023472 36.5426221, 32.0026481 36.5420734, 32.0032957 36.5415267, 32.0031436 36.5413589, 32.0030091 36.5412025, 32.0029029 36.541012, 32.0028309 36.5408363, 32.0034495 36.539585, 32.003462 36.5395258, 32.0034036 36.5394617, 32.0033347 36.539443, 32.0032733 36.5394636, 32.0032195 36.5395253, 32.0032758 36.5395541, 32.0032164 36.5396838, 32.0031895 36.5397426, 32.0030365 36.5396882, 32.0027096 36.5404312, 32.0028144 36.5404637, 32.0022769 36.5415177, 32.0013505 36.5411236, 32.0006389 36.5408215, 32.000315 36.5406846, 32.0001264 36.5406042, 31.9997725 36.5403391, 31.9994769 36.540105, 31.9991284 36.5397351, 31.9989952 36.5395399, 31.9989306 36.5394439, 31.9988842 36.5393374, 31.9987367 36.5376294, 31.998897 36.5376082, 31.9987094 36.536968, 31.9993579 36.5368617, 31.9995703 36.5371594, 31.9997736 36.5374441, 31.9997187 36.5374821, 31.9999917 36.5376909, 32.0003244 36.5379076, 32.0003037 36.5379675, 32.00043 36.538005, 32.0017168 36.5383214, 32.0017631 36.5382177, 32.0041893 36.5388409, 32.0042301 36.5389646, 32.0042798 36.5390475, 32.0043643 36.5390943, 32.0044768 36.5391077, 32.0046025 36.5390702, 32.0046646 36.5389484, 32.004641 36.5388148, 32.004571 36.5387305, 32.0044471 36.5386803, 32.0028535 36.5382973, 32.0008455 36.5377524, 32.0004515 36.5376019, 32.0001725 36.5374496, 31.9999578 36.5372331, 31.9995111 36.5366493, 31.9994554 36.53658, 31.9994383 36.5365327, 31.9992554 36.5364022, 31.9990841 36.536351, 31.9988268 36.5362834, 31.9987008 36.5364173, 31.9985829 36.5365316, 31.9983159 36.5365955, 31.9980901 36.5365519, 31.9979934 36.5364173, 31.9976316 36.5362866, 31.997351 36.5359502, 31.9967656 36.5356921, 31.9963469 36.5354667, 31.9959232 36.5353154, 31.995541 36.535304, 31.9953003 36.5355002, 31.9948756 36.5356509, 31.994679 36.535762, 31.9946954 36.5363029, 31.9946626 36.5363689, 31.9944843 36.5364312, 31.9944909 36.5365002, 31.9943653 36.5366692, 31.9935944 36.5364727, 31.9933139 36.5364451, 31.9932733 36.5365247, 31.993152 36.5367628, 31.9929473 36.537003, 31.9927627 36.5370557, 31.9923077 36.5368743, 31.9915488 36.5363561, 31.9915276 36.5362026, 31.9916373 36.5360234, 31.9918638 36.5355514, 31.9918532 36.5351362, 31.9914992 36.5349315, 31.9913187 36.5347523, 31.9912303 36.5344651, 31.9908657 36.5339703, 31.9906074 36.5339816, 31.9903986 36.5340215, 31.9902417 36.533997, 31.9897038 36.5339131, 31.989285 36.533789, 31.9881976 36.5332564))"
