name_clean,geometry
sırameşeler-alemdar mahalle sınırı,"LINESTRING (29.0325073 40.2037613, 29.0326434 40.2040185, 29.0327668 40.2043955, 29.0327722 40.2047888, 29.0326756 40.205219, 29.0326166 40.2055918, 29.0326649 40.2059441, 29.0328151 40.2062555, 29.0329331 40.2064849, 29.0330833 40.206489, 29.0330994 40.2076403, 29.0332764 40.2075993, 29.033373 40.2083203, 29.0334856 40.2083654, 29.0333891 40.2095289, 29.0334803 40.2095412, 29.0334052 40.2106391, 29.0330619 40.2107087, 29.0330726 40.2109873, 29.0333193 40.2109709, 29.0336037 40.2121262, 29.0337109 40.2121426, 29.0338021 40.2125399, 29.0334213 40.2125809, 29.0334642 40.212798, 29.0338772 40.2127898, 29.0339738 40.2138262, 29.0344834 40.2138385, 29.0345693 40.2144981, 29.0347087 40.2153665, 29.0347195 40.2158089, 29.0346658 40.2163619, 29.0342152 40.2183896)"
çukurcaköy-alemdar mahalle sınırı,"LINESTRING (29.0342152 40.2183896, 29.0354007 40.217812, 29.0367901 40.2172385, 29.0377074 40.2171443, 29.0386033 40.2166814, 29.0410119 40.2165626, 29.0415269 40.2164684, 29.0423316 40.2166282)"
alemdar-soğanlı mahalle sınırı,"LINESTRING (29.0423316 40.2166282, 29.0422886 40.2153378, 29.0418327 40.2125153, 29.0417175 40.2112754, 29.0416207 40.2112657, 29.0401375 40.2110037, 29.0378791 40.2106514, 29.0378576 40.2104425, 29.0376484 40.2100778, 29.0375948 40.2095494, 29.0379435 40.2094101, 29.0378523 40.2078451, 29.038142 40.207755, 29.0380561 40.2076485, 29.0382278 40.2068782, 29.0383619 40.2068086, 29.0381205 40.2064849, 29.038201 40.2053337, 29.0384263 40.2052395, 29.0382492 40.2047601, 29.0381849 40.2043176, 29.0385872 40.2041988, 29.0392309 40.2039899, 29.0398157 40.2036703, 29.0398478 40.2035801, 29.0391827 40.2027116, 29.0389734 40.202433, 29.0389252 40.2021666, 29.0390064 40.2018179)"
soğanlı-çirişhane mahalle sınırı,"LINESTRING (29.0477772 40.2024489, 29.0476531 40.2033876, 29.0475458 40.2049404, 29.0476531 40.2056, 29.0480715 40.2070257, 29.048109 40.2072347, 29.0481526 40.2082188)"
çiftehavuzlar-fatih mahalle sınırı,"LINESTRING (29.0560598 40.2087009, 29.0559536 40.2088455, 29.055857 40.2092388, 29.0555137 40.2110126, 29.0553635 40.2120368, 29.0552884 40.2123277, 29.0552776 40.212766, 29.0540009 40.2127414, 29.0538668 40.2134706, 29.0539011 40.2135891, 29.0537187 40.2146501, 29.053767 40.214732, 29.0535593 40.2160998, 29.0538329 40.2161612, 29.0540904 40.2163128, 29.0544391 40.2164193, 29.0543908 40.2165913, 29.0540743 40.2173737, 29.054144 40.2174925, 29.0537578 40.2184592, 29.0534145 40.2191842)"
çiftehavuzlar-çirişhane mahalle sınırı,"LINESTRING (29.0547349 40.2076685, 29.0546178 40.2077967, 29.0544166 40.2079278, 29.0540304 40.2080056, 29.052987 40.2080712, 29.0518122 40.2081838, 29.0504014 40.2082637, 29.0497201 40.2082699, 29.0496423 40.2082084, 29.0481526 40.2082188)"
soğanlı-fatih mahalle sınırı,"LINESTRING (29.0534145 40.2191842, 29.0553876 40.2199817, 29.0558704 40.2198957, 29.0566643 40.2204978, 29.0571954 40.2207886, 29.0583219 40.2213621, 29.0593573 40.2218044, 29.060237 40.2221239, 29.0610202 40.2221526, 29.0615996 40.2221444, 29.0620366 40.2222121)"
fatih-altınova mahalle sınırı,"LINESTRING (29.0620366 40.2222121, 29.0618743 40.2201064, 29.0612556 40.2107767)"
çekirge-gaziakdemir mahalle sınırı,"LINESTRING (29.0389956 40.1963123, 29.0393196 40.1960696, 29.0397917 40.1957049, 29.0399526 40.1955205, 29.0403442 40.1948772)"
gaziakdemir-muradiye mahalle sınırı,"LINESTRING (29.0403442 40.1948772, 29.0406464 40.1945425, 29.0412109 40.1941449, 29.0414391 40.1939971, 29.0418731 40.1937872, 29.0452902 40.192689, 29.0464275 40.1922834, 29.0477579 40.1917424, 29.0489978 40.1912267, 29.0494316 40.1911606)"
gaziakdemir-altıparmak mahalle sınırı,"LINESTRING (29.0494316 40.1911606, 29.0495281 40.1913777, 29.0495657 40.1917588, 29.0495281 40.192644, 29.049394 40.1938733)"
çukurcaköy-soğanlı mahalle sınırı,"LINESTRING (29.0423316 40.2166282, 29.0424095 40.2174145, 29.043123 40.2201835, 29.0434181 40.2214083, 29.040355 40.2213059, 29.0398185 40.2216295, 29.0393733 40.2236365, 29.0392392 40.2245007, 29.0393411 40.2251069, 29.0396147 40.2260243, 29.0416478 40.2265076, 29.0430962 40.2270442, 29.0449737 40.2287398, 29.0449952 40.2288299, 29.0456497 40.2293377, 29.04617 40.2288381, 29.0466099 40.2285268, 29.0473287 40.228191, 29.0478598 40.2280394, 29.0484552 40.2290715, 29.0491258 40.2298374, 29.0497159 40.2303821, 29.0498285 40.2308285, 29.0496569 40.2313322, 29.0498393 40.2315779, 29.0507298 40.2320202, 29.0510945 40.2323315, 29.0517329 40.2332693, 29.0521781 40.2336133, 29.0526985 40.2336215, 29.0533047 40.2334413, 29.0535729 40.2330031, 29.0541737 40.2329294, 29.0542059 40.233126, 29.0546994 40.2332366, 29.0558528 40.2331014, 29.0560083 40.2332857, 29.0560298 40.2334741, 29.0555976 40.2337175)"
soğanlı-çiftehavuzlar mahalle sınırı,"LINESTRING (29.0481526 40.2082188, 29.048211 40.2095371, 29.0481788 40.2111266, 29.048152 40.21161, 29.0480125 40.2121917, 29.0478247 40.2126505, 29.0477604 40.2128267, 29.0477765 40.2130438, 29.0481573 40.2135231, 29.0493858 40.2148463, 29.0495253 40.2151166, 29.0495896 40.2154525, 29.0498257 40.2178489, 29.0534145 40.2191842)"
dikkaldırım-sırameşeler mahalle sınırı,"LINESTRING (29.0193348 40.212402, 29.017782 40.2128735, 29.0169639 40.2130599, 29.0161432 40.2131868, 29.0149093 40.213322, 29.0139706 40.213365, 29.0131471 40.2133691, 29.012093 40.2133446, 29.0108136 40.2132708, 29.0096522 40.2131635)"
soğukkuyu-sırameşeler mahalle sınırı,"LINESTRING (29.0096522 40.2131635, 29.0101645 40.2137378, 29.011055 40.214381, 29.0115861 40.2149299, 29.0123827 40.215827, 29.0133617 40.2165889)"
mehmet akif-soğukkuyu mahalle sınırı,"LINESTRING (29.0133617 40.2165889, 29.0132383 40.2181414, 29.0133516 40.2190759)"
mehmet akif-sırameşeler mahalle sınırı,"LINESTRING (29.0133617 40.2165889, 29.0142683 40.2170149, 29.0146277 40.2175597, 29.0154807 40.2180718, 29.0162746 40.2186493, 29.0171329 40.2194276, 29.0192304 40.2208653, 29.0201423 40.2213364, 29.0238813 40.2222703, 29.0253565 40.2219836, 29.0263543 40.2220819, 29.0271483 40.2218361, 29.0279368 40.2215944, 29.0289722 40.2210374)"
mehmet akif-çukurcaköy mahalle sınırı,"LINESTRING (29.0281004 40.2323456, 29.0263195 40.2301833, 29.0300585 40.2286884, 29.0279663 40.2263375, 29.0301765 40.2253668, 29.0319896 40.2252726, 29.0319038 40.2240725, 29.0311582 40.2232451, 29.0310348 40.2227741, 29.0312789 40.2226594, 29.0289722 40.2210374)"
çukurcaköy-sırameşeler mahalle sınırı,"LINESTRING (29.0289722 40.2210374, 29.0315937 40.2196725, 29.0329795 40.2189491, 29.0342152 40.2183896)"
çeltikköy-çukurcaköy mahalle sınırı,"LINESTRING (29.0403771 40.249729, 29.039654 40.2489081, 29.039772 40.2479336, 29.039654 40.2472498, 29.0391712 40.2466397, 29.0392409 40.2458167, 29.0387635 40.2450142, 29.0387367 40.2445761, 29.0377174 40.2439455, 29.0377711 40.2435852, 29.0373062 40.2432179, 29.036115 40.2421087, 29.0353034 40.2421438, 29.0347455 40.2413904, 29.034708 40.2409768, 29.0343861 40.2405919, 29.034252 40.2400104, 29.0341233 40.2399203, 29.0337423 40.2398346, 29.0335224 40.2397852, 29.0326749 40.2399817, 29.0319238 40.2398548, 29.0314571 40.239433, 29.0317415 40.2386099, 29.0317093 40.237623, 29.0309422 40.2374511, 29.0305666 40.23689, 29.0298424 40.2365378, 29.029483 40.2351537, 29.0290646 40.2352028, 29.0287052 40.2339456, 29.0293543 40.2332453, 29.0293021 40.23296, 29.0286476 40.232489, 29.0281004 40.2323456)"
çeltikköy-mehmet akif mahalle sınırı,"LINESTRING (29.0281004 40.2323456, 29.0267111 40.2327879, 29.026298 40.2321409, 29.021411 40.233693, 29.022162 40.234295, 29.0206815 40.2357488, 29.0195871 40.2345284, 29.019158 40.2335415, 29.0190024 40.2331934, 29.0190882 40.2327306, 29.0196622 40.2318173, 29.0199358 40.2312194, 29.0201236 40.2303798, 29.0151186 40.2306829, 29.0142978 40.2304208)"
adalet-mehmet akif mahalle sınırı,"LINESTRING (29.0142978 40.2304208, 29.0141262 40.2278652)"
i̇stiklal-soğukkuyu mahalle sınırı,"LINESTRING (29.0133516 40.2190759, 29.0127368 40.2190999, 29.011283 40.2184609, 29.0095878 40.2182807, 29.0092874 40.218039, 29.0065705 40.2200542)"
i̇stiklal-mehmet akif mahalle sınırı,"LINESTRING (29.0133516 40.2190759, 29.0141262 40.2278652)"
adalet-i̇stiklal mahalle sınırı,"LINESTRING (29.0141262 40.2278652, 29.0124417 40.2283566, 29.0121306 40.2281437, 29.0096415 40.2270788, 29.0090675 40.2262638, 29.0083326 40.2264358, 29.0079517 40.2259852, 29.007544 40.2256248, 29.0068305 40.2253013, 29.0061814 40.2251702, 29.0061439 40.2247975, 29.0062297 40.224605, 29.0055055 40.2216928, 29.0051676 40.2210947)"
yenikaraman-hürriyet mahalle sınırı,"LINESTRING (29.0035366 40.2222747, 29.002657 40.2215576, 29.0012891 40.2211439, 29.0026999 40.2202346, 29.0023995 40.2200093, 29.0009648 40.2166412)"
adalet-yenikaraman mahalle sınırı,"LINESTRING (29.0035366 40.2222747, 28.9942777 40.228975)"
adalet-hürriyet mahalle sınırı,"LINESTRING (29.0051676 40.2210947, 29.0035366 40.2222747)"
hürriyet-soğukkuyu mahalle sınırı,"LINESTRING (29.0015169 40.2160634, 29.0017826 40.2163903, 29.0025765 40.2168654, 29.0027053 40.2168839, 29.004556 40.2178895, 29.0053231 40.2184015, 29.0065194 40.2199028, 29.0065705 40.2200542)"
i̇stiklal-hürriyet mahalle sınırı,"LINESTRING (29.0065705 40.2200542, 29.0051676 40.2210947)"
yeniceabat-çukurcaköy mahalle sınırı,"LINESTRING (29.0540688 40.2497569, 29.0520833 40.2516594, 29.0522067 40.2525356, 29.0513645 40.2537065, 29.050989 40.2524905, 29.0492938 40.2502674, 29.0466599 40.2500586, 29.0467189 40.2495754, 29.0423952 40.2497433, 29.0410487 40.2497433, 29.0403771 40.249729)"
çeltikköy-yeniceabat mahalle sınırı,"LINESTRING (29.0403771 40.249729, 29.0402104 40.250604, 29.0399794 40.2515662, 29.0388045 40.2528723, 29.037898 40.2534168, 29.0367124 40.2548047, 29.0370075 40.2552796, 29.0355644 40.2555539, 29.0349422 40.2541742, 29.0330593 40.2537935, 29.0319059 40.2538794, 29.0306453 40.2537116)"
çukurcaköy-panayır mahalle sınırı,"LINESTRING (29.0555976 40.2337175, 29.0553697 40.2344506, 29.0549593 40.2350198, 29.0532456 40.235466, 29.0538488 40.2366005, 29.0531139 40.2367807, 29.053395 40.2372708, 29.0526949 40.2374621, 29.0535265 40.2383725, 29.0538332 40.2386667, 29.054149 40.2390022, 29.0545755 40.2393958, 29.0548762 40.239683, 29.0549666 40.2398999, 29.0550784 40.2405298, 29.0524595 40.2408593, 29.0523146 40.241797, 29.0512686 40.2417397, 29.0506356 40.2418503, 29.0498416 40.2423171, 29.0501957 40.2426488, 29.0503352 40.2432466, 29.05129 40.2442088, 29.0528457 40.2445528, 29.0535484 40.2450523, 29.0536879 40.2452243, 29.0535484 40.2474067, 29.0522556 40.2478898, 29.0520142 40.2481068, 29.051923 40.248463, 29.0531247 40.2492123, 29.0534733 40.249286, 29.0540688 40.2497569)"
adalet-çeltikköy mahalle sınırı,"LINESTRING (29.0142978 40.2304208, 29.0148607 40.236454)"
adalet-yunuseli mahalle sınırı,"LINESTRING (29.0148607 40.236454, 29.0146707 40.2363979)"
bağlarbaşı-yenikaraman mahalle sınırı,"LINESTRING (28.9942777 40.228975, 28.9912362 40.2311539, 28.9907802 40.2313832, 28.9900667 40.2315266, 28.9892674 40.2315839, 28.9900989 40.2308877, 28.9905012 40.2304863, 28.9906085 40.230085, 28.9904208 40.2289014, 28.9902277 40.2277382, 28.9902772 40.2268021)"
yunuseli-çeltikköy mahalle sınırı,"LINESTRING (29.0148607 40.236454, 29.0150968 40.2372239, 29.0155903 40.2384852, 29.0167276 40.2398775, 29.0247272 40.2493234, 29.0259404 40.2507588, 29.0265713 40.2516984, 29.0283708 40.2511609, 29.0291164 40.2524711, 29.0306453 40.2537116)"
bağlarbaşı-akpınar mahalle sınırı,"LINESTRING (28.9772072 40.2359839, 28.9820115 40.2379435, 28.9820074 40.2382839, 28.9819417 40.2387174)"
akpınar-hamitler mahalle sınırı,"LINESTRING (28.9725231 40.2482181, 28.9731025 40.2479028, 28.9734351 40.2476285, 28.9736648 40.2472313, 28.9739608 40.2467195, 28.9741836 40.2464207, 28.9743577 40.2461872, 28.9743893 40.2461406, 28.9748413 40.2454741, 28.9749103 40.2453724, 28.9749237 40.2453555, 28.9754347 40.2447129, 28.9757471 40.2443201, 28.9759992 40.2441194, 28.9764123 40.2438738, 28.9766685 40.2437232, 28.9776729 40.2431326, 28.9780376 40.2428864, 28.9780914 40.2428501, 28.9781529 40.2427875, 28.9789294 40.2419972, 28.9791535 40.2417691, 28.9792302 40.2417198, 28.9793301 40.2416555, 28.979529 40.2415275, 28.9798052 40.2414437, 28.9799475 40.2414005, 28.9807038 40.2413432, 28.9807767 40.2407787, 28.9808058 40.2405529, 28.9813248 40.2397084, 28.9816412 40.2393595, 28.9817593 40.2392293, 28.981889 40.2388653, 28.9818953 40.2388478, 28.9819417 40.2387174)"
bağlarbaşı-hamitler mahalle sınırı,"LINESTRING (28.9819417 40.2387174, 28.981985 40.2387648, 28.9820928 40.2388826, 28.9822106 40.2390114, 28.9822592 40.2390645, 28.9823154 40.2391259, 28.9824138 40.2392334, 28.982539 40.2393985, 28.9829646 40.2399596, 28.9833579 40.2404782, 28.9837008 40.2405219, 28.9837442 40.2405274, 28.9841931 40.240337, 28.9842752 40.2403022, 28.9843058 40.2402928, 28.9851872 40.2400237, 28.9866427 40.2392724, 28.9870594 40.2390573, 28.9872257 40.2390409, 28.9882287 40.2385595, 28.9886297 40.2383671, 28.9892051 40.2380909, 28.989924 40.2390778, 28.9907876 40.2387666, 28.9911524 40.238443, 28.991365 40.2388914, 28.9914689 40.2391105, 28.9917693 40.2398087, 28.9921556 40.2403922, 28.9923865 40.2403465, 28.9937059 40.2400851, 28.9936415 40.2399049, 28.9950075 40.2400437, 28.9959804 40.2401425, 28.9964578 40.239131, 28.9980999 40.239173, 28.9982174 40.239176)"
bağlarbaşı-yunuseli mahalle sınırı,"LINESTRING (28.9982174 40.239176, 28.998153 40.2388485, 28.9981905 40.2384512, 28.9997999 40.2384594, 29.001372 40.2374313)"
bağlarbaşı-adalet mahalle sınırı,"LINESTRING (29.001372 40.2374313, 28.9999047 40.2361182, 28.9998243 40.2358602, 28.9998726 40.2356883, 29.0002695 40.2355654, 29.0000067 40.2347095, 28.9987568 40.2348283, 28.9973352 40.234988, 28.9959512 40.2352828, 28.9949212 40.2355654, 28.994771 40.2355367, 28.9946101 40.2349184, 28.9944813 40.2348446, 28.9940146 40.234816, 28.9942399 40.2331533, 28.9941916 40.2323179, 28.9944438 40.2321827, 28.9942777 40.228975)"
hamitler-yunuseli mahalle sınırı,"LINESTRING (28.9982174 40.239176, 28.9986236 40.2394612, 28.9990774 40.2397799, 28.9999816 40.2404147, 29.0002237 40.2405847, 29.0002294 40.240594, 29.0010444 40.2419278, 29.00122 40.2422709, 29.0016634 40.2431377, 29.0020812 40.2439541, 29.0021066 40.2440038, 29.0024548 40.244164, 29.002525 40.2441963, 29.0030292 40.2441594)"
hamitler-güneştepe mahalle sınırı,"LINESTRING (29.0030292 40.2441594, 29.0027916 40.2443861, 29.0027203 40.2444541, 29.0024828 40.2446807, 29.0024713 40.2446917, 29.0022559 40.2449317, 29.0022434 40.2449456, 29.0021631 40.2450581, 29.0020797 40.2451749, 29.002064 40.2452059, 29.0019914 40.245349, 29.0019403 40.2454495, 29.0018115 40.2457031, 29.0017258 40.2458019, 29.0011142 40.2465068, 29.0008883 40.2467672, 29.000444 40.2472793, 28.9996895 40.248149, 28.9994625 40.2484106, 28.9988132 40.249159, 28.9983622 40.2496788, 28.9975093 40.2492898, 28.9968189 40.2501142, 28.9967207 40.2502315, 28.9967261 40.2509112, 28.9966833 40.2517789, 28.9966778 40.2518897, 28.99663 40.2518898, 28.9941111 40.2518974, 28.993958 40.2518979, 28.9940532 40.2543631, 28.9940915 40.2553569, 28.9941278 40.2562959, 28.994148 40.2568191, 28.9941609 40.2571529, 28.9942502 40.2594636, 28.9942605 40.2597309, 28.9942737 40.2600742, 28.9942742 40.2600856, 28.9942745 40.2600939, 28.9943925 40.2601349, 28.9942883 40.2606925, 28.9942588 40.2608504, 28.9941116 40.2616386, 28.994017 40.2621448, 28.9929602 40.2620261)"
güneştepe-yunuseli mahalle sınırı,"LINESTRING (29.0030292 40.2441594, 29.003791 40.2434879, 29.00444 40.2439608, 29.0057973 40.2449497, 29.0064614 40.2462624, 29.0068157 40.2469629, 29.0068433 40.2470174, 29.0070338 40.2480037, 29.0070418 40.2480451, 29.0076587 40.2486593, 29.0079267 40.2496, 29.0079538 40.2496952, 29.0078678 40.2505951, 29.0078626 40.2506491, 29.0077982 40.2506573, 29.0076802 40.2512674, 29.0073693 40.2525091, 29.0073583 40.2525529, 29.0073421 40.2525711, 29.0071867 40.2527454, 29.0074183 40.2528478, 29.0083722 40.2532694, 29.0078376 40.2538626, 29.0076294 40.2540936, 29.0076158 40.2541087, 29.0074495 40.254166, 29.0071592 40.2551286, 29.0069121 40.2559478, 29.0066379 40.2568569, 29.0066147 40.2569337, 29.006606 40.2569627, 29.0065921 40.2570085, 29.0065813 40.2570443, 29.0065532 40.2571374, 29.0065343 40.2572001, 29.0065045 40.257299, 29.0064877 40.2573546, 29.0064678 40.2574207, 29.006464 40.2574297, 29.0064411 40.2574842, 29.0063805 40.2576282, 29.0061191 40.2582495, 29.0056601 40.2593404, 29.0052754 40.2602547, 29.0048333 40.2613054, 29.004306 40.2625588, 29.0042631 40.2626606, 29.0037926 40.263682, 29.0037803 40.2637086, 29.003393 40.2644352, 29.0024374 40.266228, 29.0024123 40.2662751)"
yunuseli-yeniceabat mahalle sınırı,"LINESTRING (29.0306453 40.2537116, 29.0310154 40.2547965, 29.0291593 40.2550872, 29.0293471 40.256037)"
yunuseli-armutköy mahalle sınırı,"LINESTRING (29.0293471 40.256037, 29.0284727 40.2560943, 29.0265683 40.2555743, 29.0235052 40.2624887, 29.0227703 40.2623372, 29.0220783 40.2630986, 29.0211932 40.2644085, 29.020823 40.2649898, 29.0209088 40.2652682, 29.020705 40.2660418, 29.0207962 40.2662096, 29.0200452 40.2664593, 29.0199808 40.2669423, 29.020823 40.2681007)"
dereçavuşköy-yunuseli mahalle sınırı,"LINESTRING (29.020823 40.2681007, 29.0190474 40.2680352, 29.0168426 40.268203, 29.0166549 40.2680721, 29.016789 40.2678428, 29.0166602 40.2676914, 29.0161452 40.2677119, 29.0143482 40.2665412, 29.0138493 40.2668154, 29.0133075 40.2663938, 29.0102015 40.2660827, 29.0097938 40.266312, 29.0087423 40.2659395, 29.0061567 40.2671429, 29.0024123 40.2662751)"
dereçavuşköy-güneştepe mahalle sınırı,"LINESTRING (29.0024123 40.2662751, 29.0003743 40.2657937, 28.9995531 40.2655997, 28.9967046 40.2646541, 28.9966655 40.2646366, 28.9937166 40.2633197, 28.992574 40.2630004)"
yenikent-güneştepe mahalle sınırı,"LINESTRING (28.992574 40.2630004, 28.9929497 40.2620527, 28.9929602 40.2620261)"
yeniceabat-alaşarköy mahalle sınırı,"LINESTRING (29.0591073 40.2552607, 29.0586529 40.2552796, 29.0583343 40.2568297, 29.0573279 40.2577769, 29.0551231 40.257261, 29.0542004 40.2575845, 29.0475915 40.2640974, 29.0476397 40.2651167, 29.0473179 40.2667295, 29.0460197 40.2672289, 29.0430319 40.266935)"
yenikent-hamitler mahalle sınırı,"LINESTRING (28.9929602 40.2620261, 28.9915743 40.2619812, 28.9881367 40.2618699, 28.9880144 40.2618659, 28.9848869 40.2622957, 28.982768 40.2600647, 28.9816415 40.2609285, 28.9796946 40.260348, 28.9793636 40.2602493, 28.978958 40.2601284, 28.9782224 40.259909, 28.9772807 40.2596282, 28.977248 40.2596185)"
yenikent-yenibağlar mahalle sınırı,"LINESTRING (28.977248 40.2596185, 28.9769225 40.2595569, 28.9766926 40.2595134, 28.9766204 40.2594998, 28.976586 40.2594985, 28.9759531 40.2594752, 28.9726647 40.2593541, 28.9717474 40.259567, 28.9720586 40.2601974, 28.9723751 40.2607214, 28.9719421 40.2608626, 28.9710071 40.2611676, 28.9707445 40.261228, 28.9703312 40.2613232, 28.9694632 40.2606607, 28.9691189 40.260398)"
yenibağlar-hamitler mahalle sınırı,"LINESTRING (28.977248 40.2596185, 28.9773532 40.2594178, 28.9774626 40.2592091, 28.9778391 40.2586877, 28.9779829 40.2584886, 28.9779938 40.2584697, 28.97842 40.257728, 28.9784228 40.2577231, 28.9784655 40.2575945, 28.9785986 40.257194, 28.9786067 40.2571695, 28.9786159 40.2571417, 28.9786153 40.2570911, 28.9786093 40.2566124, 28.9786086 40.2565583, 28.9786065 40.2563897, 28.9785976 40.2556819, 28.9785969 40.2556233, 28.9785947 40.2554453, 28.9787006 40.254846, 28.9786212 40.2541403, 28.9786164 40.2540979, 28.9785901 40.2538639, 28.9785885 40.2537985, 28.9785873 40.2537498, 28.978579 40.2533974, 28.978566 40.2528261, 28.9785618 40.2526428, 28.9785569 40.2524295, 28.9785811 40.2521444, 28.978606 40.25185, 28.9786192 40.2516948, 28.9786234 40.2516451, 28.9786364 40.2515966, 28.9786727 40.2514607, 28.9787071 40.2513323, 28.9783144 40.2514858, 28.97805 40.2515891, 28.9776907 40.2517296, 28.977557 40.2517819, 28.9763877 40.252239, 28.9759327 40.2524169, 28.9751007 40.2527422, 28.9747869 40.2520585, 28.9747741 40.2520338, 28.9746596 40.2518133, 28.9742451 40.2510145, 28.9738959 40.2504021, 28.9738202 40.2502694, 28.9737945 40.2502243, 28.9737868 40.2501926, 28.9737211 40.2499226, 28.9736979 40.2498272, 28.9735886 40.2495715, 28.9735523 40.2494864, 28.9735322 40.2494394, 28.9733814 40.2490861, 28.9725677 40.2482632, 28.9725231 40.2482181)"
emek adnan menderes-yenikent mahalle sınırı,"LINESTRING (28.9691189 40.260398, 28.9686092 40.2608033, 28.9671018 40.2619863, 28.9669087 40.2621583, 28.9666727 40.2622565, 28.9663079 40.2631203, 28.9663079 40.2632472, 28.965986 40.2641518, 28.9657339 40.2641764, 28.9654496 40.2645366, 28.9653209 40.2648027, 28.9655301 40.2650196, 28.9655891 40.2651056, 28.9652994 40.2652857, 28.9651814 40.2652161, 28.9644867 40.2658403, 28.964248 40.2661248)"
